0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
-0.68
-1.3
-62.22
-1.24
-1.5
-1.84
-72.36
-11.5
-2.14
-0.12
0
0
0
0
-0.26
-5.44
-14.56
-3.88
-3.56
-3.08
-3.38
-3.52
-4.08
-5.12
-4.64
-3.38
-3.82
-3.92
-5.3
-20.1
-19.22
-12.74
-31.64
-9.96
-4.5
-3.86
-3.64
-3.7
-4.68
-4.84
-5.52
-5.08
-3.52
-4
-4.04
-6.12
-5.46
-4
-3.72
-4.32
-3.24
-3.2
-4.26
-3.66
-4.62
-4.2
-5.38
-7.34
-4.92
-4.68
-4.32
-3.72
-7.54
-26.68
-14.12
-20.46
-25.84
-5.34
-3.82
-3.8
-3.88
-3.7
-3.96
-4.1
